股票代码,股票名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
002075,沙钢股份,4.76,4.18,4.22,3.98,3.99,0.19,2.28,2.39,53.99,500959,207239538.6,3.99,9170190360,9170175626,0.002075,深A,2024-06-14 15:34:27,2024-06-14
300675,建科院,4.76,12.11,12.45,11.36,11.52,0.55,4.51,2.13,-20.51,66127,79565454.0,11.56,1776133737,1776133737,0.300675,深A,2024-06-14 15:34:09,2024-06-14
600165,*ST宁科,4.72,1.33,1.33,1.3,1.32,0.06,4.41,0.71,-4.43,301853,39974447.0,1.27,910895421,910895421,1.600165,沪A,2024-06-14 16:11:44,2024-06-14
300468,四方精创,4.71,8.89,8.99,8.41,8.46,0.4,7.74,1.93,71.77,409545,359078523.5,8.49,4717472055,4703583092,0.300468,深A,2024-06-14 15:34:27,2024-06-14
601005,重庆钢铁,4.67,1.12,1.13,1.07,1.08,0.05,1.69,1.9,-7.48,1415467,156043157.0,1.07,9988834539,9386132075,1.601005,沪A,2024-06-14 16:11:54,2024-06-14
300857,协创数据,4.67,59.65,60.33,57.1,57.2,2.66,3.92,1.35,22.41,95487,564912903.54,56.99,14542732394,14542732394,0.300857,深A,2024-06-14 15:34:57,2024-06-14
002246,北化股份,4.65,10.12,10.57,9.71,9.71,0.45,8.2,1.17,-124.9,450142,457763943.62,9.67,5556232115,5556232115,0.002246,深A,2024-06-14 15:34:15,2024-06-14
600565,ST迪马,4.65,0.9,0.9,0.9,0.9,0.04,0.37,0.13,-3.93,91199,8207935.0,0.86,2242355656,2242355656,1.600565,沪A,2024-06-14 16:11:59,2024-06-14
002502,ST鼎龙,4.65,0.9,0.9,0.85,0.9,0.04,3.32,2.74,-66.79,276685,24748132.71,0.86,827995175,749781013,0.002502,深A,2024-06-14 15:34:42,2024-06-14
300180,华峰超纤,4.64,3.83,3.92,3.56,3.64,0.17,6.72,1.86,73.16,990925,376348376.55,3.66,6744860394,5648048115,0.300180,深A,2024-06-14 15:34:57,2024-06-14
603228,景旺电子,4.62,26.71,26.97,25.41,25.56,1.18,2.12,1.97,17.68,178438,471541932.0,25.53,22486456864,22486456864,1.603228,沪A,2024-06-14 16:12:03,2024-06-14
601233,桐昆股份,4.61,15.2,15.25,14.43,14.5,0.67,1.16,1.49,15.8,264444,395253124.0,14.53,36649016294,34539106482,1.601233,沪A,2024-06-14 16:11:57,2024-06-14
601136,首创证券,4.56,22.25,23.3,21.18,21.18,0.97,19.09,1.67,69.03,918963,2026426287.0,21.28,60816677050,10713014550,1.601136,沪A,2024-06-14 16:11:47,2024-06-14
600070,*ST富润,4.55,0.92,0.92,0.84,0.84,0.04,3.57,2.27,-2.33,181071,15917599.0,0.88,466827073,466183073,1.600070,沪A,2024-06-14 16:11:56,2024-06-14
002052,*ST同洲,4.55,0.92,0.92,0.92,0.92,0.04,0.02,0.05,-41.3,1431,131652.92,0.88,686282918,686282918,0.002052,深A,2024-06-14 15:34:30,2024-06-14
000839,中信国安,4.53,2.77,2.9,2.67,2.73,0.12,3.04,2.27,176.64,1190386,329503722.71,2.65,10857918995,10857918995,0.000839,深A,2024-06-14 15:34:27,2024-06-14
601155,新城控股,4.49,10.0,10.04,9.41,9.55,0.43,2.66,2.44,24.82,599636,587345347.0,9.57,22556228560,22556228560,1.601155,沪A,2024-06-14 16:11:56,2024-06-14
601933,永辉超市,4.48,2.8,2.82,2.65,2.67,0.12,2.1,1.21,8.63,1906727,525157180.0,2.68,25410103580,25410103580,1.601933,沪A,2024-06-14 16:11:51,2024-06-14
002202,金风科技,4.48,7.7,7.7,7.3,7.36,0.33,2.57,2.82,24.45,873088,655788882.47,7.37,32533020882,26134563678,0.002202,深A,2024-06-14 15:34:18,2024-06-14
834058,华洋赛车,4.43,17.44,17.46,16.35,16.83,0.74,3.42,1.07,55.51,4800,8117740.76,16.7,976640000,244899316,0.834058,深A,2024-06-14 15:31:55,2024-06-14
600444,国机通用,4.43,12.74,12.84,12.02,12.12,0.54,2.86,2.17,46.85,41908,52814497.0,12.2,1865415414,1865415414,1.600444,沪A,2024-06-14 16:11:51,2024-06-14
600463,空港股份,4.39,8.32,8.56,7.91,7.92,0.35,2.1,1.27,-33.13,63016,52109027.0,7.97,2496000000,2496000000,1.600463,沪A,2024-06-14 16:11:39,2024-06-14
600638,新黄浦,4.39,4.28,4.31,4.05,4.09,0.18,2.15,1.28,206.46,145087,61097881.0,4.1,2882138244,2882138244,1.600638,沪A,2024-06-14 16:11:49,2024-06-14
872808,曙光数创,4.37,40.83,42.0,39.7,39.7,1.71,1.57,3.16,-279.59,30462,125077292.27,39.12,8166000041,7946312715,0.872808,深A,2024-06-14 15:31:55,2024-06-14
003019,宸展光电,4.36,26.8,27.48,25.28,25.34,1.12,3.84,1.66,17.63,65963,174459716.14,25.68,4603641744,4603641744,0.003019,深A,2024-06-14 15:34:24,2024-06-14
002850,科达利,4.35,95.38,95.88,90.3,93.21,3.98,2.76,1.93,20.86,53132,499443634.93,91.4,25753611982,18333006015,0.002850,深A,2024-06-14 15:34:30,2024-06-14
605177,东亚药业,4.35,23.01,23.08,21.7,22.1,0.96,1.58,1.51,27.46,18129,40918896.0,22.05,2640469797,2640469797,1.605177,沪A,2024-06-14 16:12:00,2024-06-14
603061,金海通,4.32,70.74,70.79,65.1,66.5,2.93,5.4,1.57,71.25,22568,153308448.0,67.81,4244400000,2958794867,1.603061,沪A,2024-06-14 16:11:39,2024-06-14
300570,太辰光,4.3,35.39,35.87,33.4,34.24,1.46,9.84,2.13,63.29,189366,661574854.4,33.93,8038019823,6811413394,0.300570,深A,2024-06-14 15:34:48,2024-06-14
688205,德科立,4.29,32.1,33.25,30.3,30.5,1.32,7.2,2.88,42.16,48785,156698847.0,30.78,3880659683,2174256039,1.688205,沪A,2024-06-14 16:11:41,2024-06-14
002306,中科云网,4.29,2.92,3.08,2.75,2.8,0.12,3.83,1.4,-44.56,312140,92353248.1,2.8,2539706500,2376764330,0.002306,深A,2024-06-14 15:34:18,2024-06-14
002395,双象股份,4.28,17.29,17.49,16.1,16.59,0.71,10.57,1.45,62.09,283544,480288379.3,16.58,4637333610,4637333610,0.002395,深A,2024-06-14 15:35:03,2024-06-14
600550,保变电气,4.28,4.63,4.76,4.35,4.39,0.19,3.11,1.38,1016.83,572576,263560833.0,4.44,8526276862,8526276862,1.600550,沪A,2024-06-14 16:11:40,2024-06-14
000965,天保基建,4.27,2.93,3.0,2.75,2.77,0.12,3.44,1.51,67.83,381910,110813086.4,2.81,3251804522,3251804522,0.000965,深A,2024-06-14 15:34:15,2024-06-14
002102,能特科技,4.26,2.45,2.5,2.34,2.35,0.1,0.89,1.53,28.93,207980,50387736.53,2.35,6452898911,5711206598,0.002102,深A,2024-06-14 15:35:06,2024-06-14
300499,高澜股份,4.22,11.85,12.05,11.13,11.33,0.48,4.72,1.38,160.81,127223,148732818.91,11.37,3617195483,3190693210,0.300499,深A,2024-06-14 15:34:09,2024-06-14
600743,华远地产,4.2,1.24,1.25,1.18,1.19,0.05,1.14,1.26,-5.5,266321,32626034.0,1.19,2909165084,2909165084,1.600743,沪A,2024-06-14 16:11:48,2024-06-14
002916,深南电路,4.2,107.2,108.93,101.13,103.0,4.32,1.98,1.36,36.21,101335,1070483680.07,102.88,54980471752,54761462581,0.002916,深A,2024-06-14 15:34:57,2024-06-14
002384,东山精密,4.18,16.94,16.98,16.11,16.28,0.68,4.74,1.58,25.03,659064,1098654586.83,16.26,28965152519,23551264260,0.002384,深A,2024-06-14 15:34:45,2024-06-14
600654,ST中安,4.17,2.25,2.27,2.24,2.25,0.09,0.37,1.51,81.38,83786,18951473.0,2.16,6442470000,5134549865,1.600654,沪A,2024-06-14 16:11:42,2024-06-14
002321,华英农业,4.17,1.5,1.53,1.43,1.45,0.06,0.7,1.01,716.14,148291,21901657.43,1.44,3199335107,3198540294,0.002321,深A,2024-06-14 15:34:30,2024-06-14
300627,华测导航,4.15,29.35,29.42,27.93,28.18,1.17,2.0,1.88,38.84,90236,261577992.79,28.18,16011124499,13212703168,0.300627,深A,2024-06-14 15:34:57,2024-06-14
600716,凤凰股份,4.15,2.76,2.84,2.63,2.66,0.11,1.75,1.86,-44.8,163452,45017991.0,2.65,2583527228,2583527228,1.600716,沪A,2024-06-14 16:11:35,2024-06-14
600312,平高电气,4.14,16.84,17.22,16.15,16.22,0.67,4.58,1.36,24.86,621539,1043428132.0,16.17,22850554844,22850554844,1.600312,沪A,2024-06-14 16:11:34,2024-06-14
301041,金百泽,4.13,26.95,27.29,24.62,25.44,1.07,24.97,0.93,123.31,153728,402258094.83,25.88,2875026000,1659087977,0.301041,深A,2024-06-14 15:34:42,2024-06-14
300620,光库科技,4.13,40.38,40.89,38.35,38.66,1.6,4.94,2.62,388.26,119686,479855332.32,38.78,10086899166,9792476069,0.300620,深A,2024-06-14 15:34:36,2024-06-14
301252,同星科技,4.11,32.66,32.66,29.86,31.22,1.29,21.9,1.27,24.04,71442,224773685.34,31.37,3788560000,1065532500,0.301252,深A,2024-06-14 15:34:15,2024-06-14
688343,云天励飞-U,4.11,32.95,33.72,31.11,31.55,1.3,7.71,1.32,-21.23,198920,646507812.0,31.65,11701656074,8496500608,1.688343,沪A,2024-06-14 16:11:54,2024-06-14
603393,新天然气,4.09,34.34,34.4,32.75,32.85,1.35,1.56,2.22,10.97,58643,198181364.0,32.99,14557458369,12916234215,1.603393,沪A,2024-06-14 16:11:51,2024-06-14
300736,百邦科技,4.09,17.3,17.38,16.25,16.59,0.68,5.56,0.85,-77.34,71559,120578848.68,16.62,2250140139,2226514463,0.300736,深A,2024-06-14 15:34:21,2024-06-14
688668,鼎通科技,4.08,46.68,46.83,43.8,44.81,1.83,6.37,0.89,88.8,88419,401531297.0,44.85,6475899875,6475899875,1.688668,沪A,2024-06-14 16:11:53,2024-06-14
600919,XD江苏银,4.08,7.4,7.4,7.17,7.21,0.29,1.59,1.97,3.75,2905536,2122371742.0,7.11,135799801026,135195946722,1.600919,沪A,2024-06-14 16:11:54,2024-06-14
871245,威博液压,4.07,10.73,10.85,10.26,10.34,0.42,2.33,3.43,19.23,5671,6055495.37,10.31,523087500,261329429,0.871245,深A,2024-06-14 15:31:55,2024-06-14
603363,*ST傲农,4.07,4.35,4.38,4.14,4.17,0.17,3.41,0.71,-3.24,251714,108266256.0,4.18,3785695128,3207929372,1.603363,沪A,2024-06-14 16:11:34,2024-06-14
002865,钧达股份,4.04,48.39,50.5,47.2,47.92,1.88,5.25,1.55,139.97,117848,575083136.53,46.51,11059830453,10852432800,0.002865,深A,2024-06-14 15:34:30,2024-06-14
600053,九鼎投资,4.02,13.46,13.49,12.75,12.75,0.52,2.09,1.49,279.5,90576,120010347.0,12.94,5835459168,5835459168,1.600053,沪A,2024-06-14 16:11:41,2024-06-14
603186,华正新材,3.98,25.61,25.65,24.16,24.56,0.98,3.35,1.4,-915.88,47600,120162400.0,24.63,3636926091,3636926091,1.603186,沪A,2024-06-14 16:12:01,2024-06-14
600575,淮河能源,3.97,3.93,3.98,3.76,3.78,0.15,2.27,1.1,12.32,883079,345857154.0,3.78,15273005985,15273005985,1.600575,沪A,2024-06-14 16:11:35,2024-06-14
603052,可川科技,3.97,30.15,30.42,28.48,28.77,1.15,8.55,1.69,48.31,35038,103963970.0,29.0,4065667200,1235064600,1.603052,沪A,2024-06-14 16:12:00,2024-06-14
002828,贝肯能源,3.95,8.94,9.42,8.46,8.51,0.34,9.97,1.88,45.36,193164,173039048.0,8.6,1796829144,1731709344,0.002828,深A,2024-06-14 15:34:54,2024-06-14
300917,特发服务,3.95,39.5,41.5,37.0,37.82,1.5,13.85,1.51,48.91,233992,915896868.55,38.0,6675500000,6675500000,0.300917,深A,2024-06-14 15:34:45,2024-06-14
000796,*ST凯撒,3.94,3.69,3.69,3.55,3.57,0.14,1.36,1.31,-103.58,131414,47716569.41,3.55,5917981100,3578505370,0.000796,深A,2024-06-14 15:35:06,2024-06-14
600418,江淮汽车,3.94,15.82,15.85,15.07,15.22,0.6,3.44,1.46,81.88,752323,1162819407.0,15.22,34551034894,34551034894,1.600418,沪A,2024-06-14 16:11:53,2024-06-14
688498,源杰科技,3.94,139.49,144.58,133.4,134.0,5.29,10.27,2.48,282.89,60941,859921661.0,134.2,11921048348,8273818662,1.688498,沪A,2024-06-14 16:11:37,2024-06-14
603099,长白山,3.93,22.47,23.32,21.59,21.73,0.85,4.94,1.65,139.98,131846,297450482.0,21.62,5992074900,5992074900,1.603099,沪A,2024-06-14 16:11:39,2024-06-14
601028,玉龙股份,3.93,13.22,13.31,12.73,12.89,0.5,5.04,0.61,24.5,394783,514198125.0,12.72,10351600547,10351600547,1.601028,沪A,2024-06-14 16:11:38,2024-06-14
603516,淳中科技,3.91,35.09,35.39,33.42,33.6,1.32,5.23,0.9,295.54,105478,364425637.0,33.77,7082628025,7082628025,1.603516,沪A,2024-06-14 16:11:52,2024-06-14
300514,友讯达,3.91,15.16,15.38,14.51,14.7,0.57,8.33,1.26,25.3,129444,196104903.0,14.59,3032000000,2354684552,0.300514,深A,2024-06-14 15:34:15,2024-06-14
002705,新宝股份,3.88,15.25,15.26,14.69,14.84,0.57,0.76,1.4,18.07,61654,92686359.15,14.68,12476723145,12419392646,0.002705,深A,2024-06-14 15:34:30,2024-06-14
300737,科顺股份,3.87,4.83,4.91,4.56,4.66,0.18,2.82,1.23,26.96,253445,120800489.4,4.65,5686312347,4348077728,0.300737,深A,2024-06-14 15:34:24,2024-06-14
600119,长江投资,3.86,6.72,7.05,6.41,6.51,0.25,9.76,1.83,-176.43,356444,238440787.0,6.47,2454616886,2454616886,1.600119,沪A,2024-06-14 16:11:34,2024-06-14
600791,京能置业,3.85,3.51,3.52,3.33,3.37,0.13,3.44,1.14,-6.88,155803,53630025.0,3.38,1589608800,1587621073,1.600791,沪A,2024-06-14 16:11:46,2024-06-14
300988,津荣天宇,3.82,19.85,20.39,18.59,19.0,0.73,14.76,1.31,36.11,158552,309678781.7,19.12,2784902536,2131911775,0.300988,深A,2024-06-14 15:34:54,2024-06-14
872895,花溪科技,3.81,7.08,7.15,6.86,6.94,0.26,2.69,1.34,49.53,4999,3512840.74,6.82,400189920,131524452,0.872895,深A,2024-06-14 15:31:55,2024-06-14
688318,DR财富趋,3.81,91.11,94.95,85.02,87.0,3.34,3.79,2.94,83.02,69257,622542353.0,87.77,16667889353,16667889353,1.688318,沪A,2024-06-14 16:11:39,2024-06-14
300407,凯发电气,3.79,7.66,7.81,7.29,7.38,0.28,4.06,2.14,27.97,99148,75702951.06,7.38,2437415776,1871032167,0.300407,深A,2024-06-14 15:35:03,2024-06-14
301106,骏成科技,3.79,31.76,32.18,29.6,30.88,1.16,18.43,1.08,37.43,53799,168010742.27,30.6,3227493600,926926208,0.301106,深A,2024-06-14 15:34:54,2024-06-14
300460,惠伦晶体,3.76,8.82,8.88,8.32,8.47,0.32,6.08,1.17,-67.33,170594,148443807.38,8.5,2476693494,2476693494,0.300460,深A,2024-06-14 15:34:15,2024-06-14
603787,新日股份,3.76,11.31,11.31,10.79,10.79,0.41,2.03,1.12,25.89,46653,51876136.0,10.9,2602926265,2602926265,1.603787,沪A,2024-06-14 16:12:01,2024-06-14
001226,拓山重工,3.75,27.14,27.29,25.83,26.35,0.98,18.37,1.33,92.67,34287,91051740.0,26.16,2026454238,506614238,0.001226,深A,2024-06-14 15:34:45,2024-06-14
688607,康众医疗,3.74,13.31,13.35,12.6,12.83,0.48,2.02,1.27,250.89,17842,23184598.0,12.83,1172997349,1172997349,1.688607,沪A,2024-06-14 16:11:38,2024-06-14
002501,利源股份,3.74,1.11,1.14,1.06,1.07,0.04,2.27,1.19,-26.23,804663,88769312.5,1.07,3940500000,3930642097,0.002501,深A,2024-06-14 15:34:39,2024-06-14
605188,国光连锁,3.71,7.26,7.36,6.97,7.03,0.26,1.77,0.95,33.88,87851,63144464.0,7.0,3597910800,3597910800,1.605188,沪A,2024-06-14 16:11:38,2024-06-14
688036,传音控股,3.71,88.58,89.27,83.91,85.27,3.17,0.93,1.49,15.37,105335,917839251.0,85.41,100023763582,100023763582,1.688036,沪A,2024-06-14 16:11:53,2024-06-14
301004,嘉益股份,3.71,86.08,87.15,82.19,83.0,3.08,3.75,1.06,20.82,9908,84859920.0,83.0,8952320000,2274388544,0.301004,深A,2024-06-14 15:34:39,2024-06-14
603078,江化微,3.7,14.0,14.0,13.33,13.35,0.5,4.76,0.74,53.16,183424,252073320.0,13.5,5398921472,5398921472,1.603078,沪A,2024-06-14 16:11:55,2024-06-14
430198,微创光电,3.7,4.76,4.85,4.65,4.65,0.17,4.15,0.73,-4.4,29157,13865671.66,4.59,768092031,334363239,0.430198,深A,2024-06-14 15:31:55,2024-06-14
002339,积成电子,3.69,6.47,6.8,6.23,6.24,0.23,10.08,1.79,-10.04,482565,315448457.7,6.24,3261477013,3097794618,0.002339,深A,2024-06-14 15:34:12,2024-06-14
603992,松霖科技,3.68,18.04,18.08,17.28,17.4,0.64,0.44,1.59,16.53,17805,31762061.0,17.4,7360112269,7234283269,1.603992,沪A,2024-06-14 16:11:46,2024-06-14
300380,安硕信息,3.67,15.53,15.84,14.71,14.97,0.55,3.59,1.53,208.73,45724,70198969.0,14.98,2149958447,1978204303,0.300380,深A,2024-06-14 15:34:45,2024-06-14
605277,新亚电子,3.65,13.33,13.55,12.65,12.68,0.47,4.81,1.43,26.59,150061,198060215.0,12.86,4230813779,4155537403,1.605277,沪A,2024-06-14 16:11:38,2024-06-14
301577,美信科技,3.65,52.2,52.22,49.49,50.3,1.84,20.89,1.54,86.13,23175,118557218.21,50.36,2310372000,579166778,0.301577,深A,2024-06-14 15:34:21,2024-06-14
301061,匠心家居,3.65,49.08,49.19,46.85,46.9,1.73,4.11,1.2,16.87,17082,82846602.7,47.35,8166912000,2041728000,0.301061,深A,2024-06-14 15:34:09,2024-06-14
300548,博创科技,3.65,21.02,21.25,20.1,20.19,0.74,7.57,1.8,54267.7,168272,351676119.78,20.28,6033014395,4674229844,0.300548,深A,2024-06-14 15:34:54,2024-06-14
601878,浙商证券,3.62,11.44,11.64,10.99,11.04,0.4,3.14,2.03,24.79,1219686,1382963146.0,11.04,44366545572,44366545572,1.601878,沪A,2024-06-14 16:11:55,2024-06-14
000882,华联股份,3.6,1.15,1.17,1.11,1.12,0.04,2.16,0.86,102.96,590144,67437047.28,1.11,3147954739,3147950218,0.000882,深A,2024-06-14 15:34:33,2024-06-14
300688,创业黑马,3.6,24.45,24.62,23.36,23.5,0.85,3.66,1.31,-111.23,51956,125483608.0,23.6,4092427895,3469329278,0.300688,深A,2024-06-14 15:34:33,2024-06-14
000042,中洲控股,3.59,4.33,4.45,4.16,4.19,0.15,2.12,1.29,8.38,140965,60928127.05,4.18,2878718832,2875074002,0.000042,深A,2024-06-14 15:34:54,2024-06-14
000988,华工科技,3.57,30.78,30.97,29.56,29.67,1.06,4.86,2.36,26.69,488017,1494874806.52,29.72,30949373321,30933458522,0.000988,深A,2024-06-14 15:34:39,2024-06-14
300153,科泰电源,3.56,6.11,6.35,5.79,5.94,0.21,3.16,1.86,55.01,100502,61524464.0,5.9,1955200000,1943164021,0.300153,深A,2024-06-14 15:34:15,2024-06-14
002884,凌霄泵业,3.55,20.42,20.47,19.78,19.89,0.7,1.0,1.94,19.31,27433,55424813.94,19.72,7303876834,5575274907,0.002884,深A,2024-06-14 15:34:36,2024-06-14
300787,海能实业,3.55,14.6,14.83,13.36,14.06,0.5,16.7,1.05,117.34,269731,381185495.1,14.1,3847837607,2357761607,0.300787,深A,2024-06-14 15:34:45,2024-06-14
001368,通达创智,3.54,20.78,21.8,19.81,20.04,0.71,10.77,3.04,18.74,34144,71079431.77,20.07,2366168728,658631971,0.001368,深A,2024-06-14 15:34:27,2024-06-14
600052,东望时代,3.53,4.69,4.98,4.53,4.53,0.16,6.16,4.08,13.87,519728,247070620.0,4.53,3959273335,3959273335,1.600052,沪A,2024-06-14 16:11:40,2024-06-14
603225,新凤鸣,3.53,14.66,14.79,14.0,14.09,0.5,1.19,1.71,20.31,181423,262088069.0,14.16,22353023865,22353023865,1.603225,沪A,2024-06-14 16:11:57,2024-06-14
000617,中油资本,3.53,5.87,5.93,5.62,5.64,0.2,1.0,3.49,10.74,1263645,736249841.53,5.67,74209004194,74209004194,0.000617,深A,2024-06-14 15:34:36,2024-06-14
002977,天箭科技,3.52,33.21,34.09,31.5,32.06,1.13,18.52,1.43,142.99,120239,390535187.44,32.08,3989185200,2155693646,0.002977,深A,2024-06-14 15:34:39,2024-06-14
300475,香农芯创,3.52,34.44,35.05,31.8,33.08,1.17,5.16,1.76,279.44,227224,765365792.1,33.27,15758565015,15161892015,0.300475,深A,2024-06-14 15:34:33,2024-06-14
301073,君亭酒店,3.51,19.47,19.77,18.51,18.9,0.66,10.47,1.93,203.11,89204,172823689.72,18.81,3785961866,1658087941,0.301073,深A,2024-06-14 15:34:06,2024-06-14
603168,莎普爱思,3.5,7.98,8.26,7.61,7.69,0.27,2.03,1.04,176.05,65428,51877730.0,7.71,3025709768,2574288142,1.603168,沪A,2024-06-14 16:11:51,2024-06-14
300641,正丹股份,3.48,28.21,28.88,24.86,27.0,0.95,19.85,1.23,63.68,1057378,2810224539.67,27.26,15026968304,15024634631,0.300641,深A,2024-06-14 15:34:33,2024-06-14
300019,硅宝科技,3.48,13.67,13.88,13.12,13.22,0.46,2.97,1.25,33.31,102175,138950446.47,13.21,5345854449,4697043591,0.300019,深A,2024-06-14 15:34:21,2024-06-14
002847,盐津铺子,3.48,49.07,49.23,47.01,47.08,1.65,0.79,1.66,21.09,19128,92321477.61,47.42,13464305474,11950491067,0.002847,深A,2024-06-14 15:34:27,2024-06-14
605338,巴比食品,3.48,15.17,15.34,14.71,14.84,0.51,1.7,1.71,23.94,42195,63697967.0,14.66,3794676895,3762160000,1.605338,沪A,2024-06-14 16:11:45,2024-06-14
603019,中科曙光,3.48,42.26,42.5,40.52,40.55,1.42,3.98,1.46,108.45,578391,2414482719.0,40.84,61850847441,61468420220,1.603019,沪A,2024-06-14 16:11:57,2024-06-14
301282,金禄电子,3.47,19.69,20.05,18.29,19.0,0.66,15.92,0.84,57.39,114833,221463591.75,19.03,2975945970,1420435970,0.301282,深A,2024-06-14 15:34:12,2024-06-14
600266,城建发展,3.46,4.48,4.57,4.29,4.33,0.15,2.57,1.02,-7.31,553857,246541406.0,4.33,9653029994,9653029994,1.600266,沪A,2024-06-14 16:11:40,2024-06-14
300913,兆龙互连,3.45,36.29,36.65,34.8,34.8,1.21,5.89,1.45,133.04,124133,447657946.46,35.08,9368972897,7652212754,0.300913,深A,2024-06-14 15:34:54,2024-06-14
603226,菲林格尔,3.45,3.3,3.34,3.13,3.19,0.11,1.18,0.83,-24.45,41971,13628167.0,3.19,1173122841,1173122841,1.603226,沪A,2024-06-14 16:11:53,2024-06-14
600246,万通发展,3.45,9.9,9.95,9.33,9.5,0.33,3.14,1.79,-77.05,623794,600478242.0,9.57,19675081424,19675081424,1.600246,沪A,2024-06-14 16:11:39,2024-06-14
300807,天迈科技,3.44,22.24,22.39,21.02,21.5,0.74,5.0,0.86,-18.88,24391,53520033.6,21.5,1513200415,1085329792,0.300807,深A,2024-06-14 15:34:24,2024-06-14
600105,永鼎股份,3.44,3.91,3.91,3.74,3.81,0.13,1.77,1.32,50.25,247184,95232957.0,3.78,5491754684,5446020353,1.600105,沪A,2024-06-14 16:12:02,2024-06-14
600692,亚通股份,3.42,5.14,5.18,4.91,4.95,0.17,4.48,1.3,20780.74,114179,58132987.0,4.97,1808067289,1310754057,1.600692,沪A,2024-06-14 16:11:39,2024-06-14
300872,天阳科技,3.4,13.09,13.18,12.52,12.74,0.43,2.63,1.91,14.54,89030,115591342.2,12.66,5293989498,4429010283,0.300872,深A,2024-06-14 15:34:12,2024-06-14
300643,万通智控,3.4,12.79,13.18,11.76,12.25,0.42,11.69,0.9,27.15,268224,331780433.45,12.37,2941700000,2934783808,0.300643,深A,2024-06-14 15:34:48,2024-06-14
002647,仁东控股,3.39,3.66,3.79,3.47,3.54,0.12,3.0,1.4,-17.61,167905,61241569.61,3.54,2049368139,2049368139,0.002647,深A,2024-06-14 15:34:45,2024-06-14
002234,民和股份,3.38,10.09,10.18,9.66,9.91,0.33,1.72,1.49,-25.22,52132,52038503.39,9.76,3521008539,3053007873,0.002234,深A,2024-06-14 15:34:42,2024-06-14
002475,立讯精密,3.37,34.35,34.69,33.16,33.2,1.12,1.42,1.17,24.95,1017630,3473393693.01,33.23,246635222995,246100413074,0.002475,深A,2024-06-14 15:35:03,2024-06-14
301359,东南电子,3.34,21.65,22.54,20.26,20.66,0.7,22.81,1.08,45.82,60145,129245156.07,20.95,1858436000,570925244,0.301359,深A,2024-06-14 15:34:09,2024-06-14
603133,退市碳元,3.33,0.31,0.31,0.29,0.3,0.01,4.99,0.66,-1.92,104422,3156840.0,0.3,64847412,64847412,1.603133,沪A,2024-06-14 16:11:42,2024-06-14
600212,绿能慧充,3.31,5.61,5.65,5.37,5.42,0.18,2.19,0.43,-129.83,112130,62231324.0,5.43,3908190865,2870621365,1.600212,沪A,2024-06-14 16:11:47,2024-06-14
000533,顺钠股份,3.31,3.43,3.45,3.29,3.32,0.11,2.33,0.93,42.25,159873,54304917.0,3.32,2369498880,2349215232,0.000533,深A,2024-06-14 15:34:18,2024-06-14
603813,原尚股份,3.3,10.33,10.48,9.83,10.07,0.33,2.4,1.01,-30.23,21624,22216642.0,10.0,1084804950,929100860,1.603813,沪A,2024-06-14 16:11:45,2024-06-14
002766,索菱股份,3.29,4.08,4.24,3.85,3.95,0.13,2.46,1.72,90.46,208737,84029434.0,3.95,3499009661,3458833839,0.002766,深A,2024-06-14 15:34:33,2024-06-14
601456,国联证券,3.29,10.68,10.79,10.33,10.37,0.34,3.02,1.99,-34.56,722513,763245477.0,10.34,30243337434,25515942234,1.601456,沪A,2024-06-14 16:11:43,2024-06-14
688676,XD金盘科,3.28,56.32,56.8,53.55,53.55,1.79,1.57,1.07,67.98,71914,401573481.0,54.53,25735518054,25735518054,1.688676,沪A,2024-06-14 16:11:54,2024-06-14
300783,三只松鼠,3.28,23.92,23.99,23.18,23.18,0.76,2.07,1.09,7.78,57939,136687340.6,23.16,9591920000,6687936320,0.300783,深A,2024-06-14 15:35:03,2024-06-14
000428,华天酒店,3.26,2.85,2.88,2.74,2.75,0.09,1.17,1.23,-15.49,119085,33630266.0,2.76,2903939100,2903832225,0.000428,深A,2024-06-14 15:34:48,2024-06-14
002606,大连电瓷,3.26,7.29,7.4,7.01,7.09,0.23,2.19,1.89,73.78,92085,66782978.0,7.06,3202812074,3070125581,0.002606,深A,2024-06-14 15:34:48,2024-06-14
